[492064, 710368, 649298, -657687, 134116, 822851, 24723, 898414]
[493108, 710793, 663469, -655835, 134473, 822538, 26870, 900678]
[493331, 710896, 668432, -657497, 134689, 822654, 25903, 901793]
[492566, 711072, 658325, -658996, 134616, 822584, 24904, 900758]
[490699, 710708, 654237, -658292, 134096, 822403, 25506, 897696]
[491538, 711323, 667980, -656156, 134468, 822248, 28068, 900141]
[494486, 711994, 675800, -657142, 134906, 822148, 27156, 900773]
[493979, 711810, 667291, -658642, 135154, 822898, 25539, 899461]
[493295, 711902, 660346, -658122, 135451, 823083, 26369, 898751]
[492685, 711983, 671154, -655641, 135879, 822893, 28939, 899094]
[492109, 711072, 680613, -657224, 134890, 822043, 27032, 897855]
[492219, 711288, 672414, -659071, 135158, 822220, 25855, 897525]
[493316, 712201, 664454, -657944, 136298, 823396, 27608, 897156]
[493526, 712409, 671577, -655442, 136439, 823630, 29584, 894886]
[492674, 711491, 684043, -656317, 135435, 822830, 28848, 894702]
[492257, 711003, 679493, -659019, 135023, 822390, 26642, 892993]
[493784, 711626, 670143, -658697, 135329, 822374, 27321, 892519]
[493191, 711571, 675181, -656696, 135089, 822018, 30088, 894363]
[490369, 710308, 688139, -657359, 133948, 820739, 29934, 894138]
[491406, 710727, 685867, -658865, 134835, 821577, 28376, 892966]
[494018, 711613, 676195, -658485, 135284, 822294, 29054, 891512]
[493380, 712201, 679956, -656709, 135366, 822963, 31684, 891557]
[493251, 712122, 694058, -656299, 134976, 822572, 32451, 890261]
[492430, 711564, 695226, -659142, 134073, 821816, 30256, 888824]
[491999, 712397, 685016, -659699, 135014, 822314, 30826, 889805]
[491573, 712222, 684969, -657939, 135139, 822943, 32911, 888269]
[493109, 712320, 700248, -656597, 135146, 823235, 34240, 887334]
[493749, 712255, 705447, -658206, 135118, 823107, 32756, 887460]
[493238, 712243, 696043, -659484, 135336, 822722, 32036, 887410]
[492097, 712021, 694561, -658160, 135263, 822637, 33684, 887397]
[491166, 711841, 710187, -656243, 135344, 822226, 35831, 888455]
[493780, 711723, 720299, -657582, 134921, 821871, 34258, 888331]
[493227, 711652, 711614, -659729, 134760, 822196, 33032, 888596]
[492358, 711882, 707742, -658417, 135069, 823006, 34643, 886903]
[492262, 711659, 721824, -656470, 134564, 822269, 36161, 883117]
[493089, 711628, 734796, -657441, 134150, 821675, 35313, 884527]
[492824, 711779, 728643, -659274, 134516, 822416, 34514, 887666]
[492632, 711639, 722188, -658677, 134439, 822430, 35146, 886049]
[491578, 711283, 732288, -656892, 134155, 821832, 36926, 884453]
[491048, 710693, 746362, -657660, 133216, 820739, 35946, 882139]
[490508, 710664, 742769, -659945, 133013, 821252, 34226, 881437]
[491344, 711489, 735919, -659315, 133608, 821894, 35529, 881790]
[492496, 712108, 744505, -656643, 133931, 821269, 38768, 884724]
