[-53085, -23579, -380798, -1306564, -1099075, 490804, -667595, 369621]
[-54757, -23839, -369642, -1306820, -1099001, 491095, -667974, 369831]
[-55062, -24204, -368936, -1307824, -1099441, 491209, -670061, 369847]
[-54847, -24144, -374182, -1307555, -1099015, 490992, -669968, 371044]
[-53474, -23484, -370606, -1306462, -1097989, 491547, -668038, 372708]
[-54431, -24204, -356781, -1306328, -1098569, 490492, -668279, 372512]
[-56464, -25797, -351572, -1307947, -1100325, 489201, -671233, 372378]
[-56774, -25472, -355333, -1307651, -1100059, 489578, -670948, 374055]
[-55435, -24167, -351382, -1306885, -1099615, 490156, -668277, 377501]
[-55406, -24006, -336773, -1306961, -1100319, 489328, -667607, 376589]
[-55993, -24164, -325016, -1307759, -1101006, 489198, -669447, 375371]
[-53606, -22611, -325663, -1307759, -1100031, 491008, -668933, 377431]
[-54427, -22464, -323372, -1307873, -1100199, 490863, -667941, 377744]
[-55839, -22342, -307146, -1307603, -1100207, 491240, -666583, 378148]
[-55613, -22857, -292243, -1308856, -1101300, 491123, -668392, 376895]
[-56256, -23894, -292037, -1310332, -1102441, 490706, -670412, 375746]
[-57028, -24565, -290548, -1310796, -1103342, 489290, -670273, 376782]
[-56877, -23586, -275663, -1308905, -1101985, 490282, -667993, 379178]
[-56691, -24461, -259099, -1309194, -1102103, 490036, -669106, 379068]
[-56058, -25167, -255759, -1310269, -1103328, 489868, -670931, 378588]
[-55436, -24801, -254461, -1309336, -1103333, 489882, -669732, 380017]
[-55707, -25244, -240891, -1308364, -1103343, 489507, -668211, 381928]
[-54578, -24977, -221156, -1307999, -1103796, 489768, -668501, 381944]
[-55590, -25088, -215019, -1308264, -1104215, 489668, -669836, 381978]
[-54531, -24061, -213959, -1306857, -1103172, 490063, -668421, 383848]
[-56257, -23982, -204064, -1306431, -1102502, 490884, -666571, 384919]
[-55447, -24050, -186238, -1306974, -1102362, 491436, -666811, 384306]
[-54948, -23786, -181163, -1307867, -1102317, 491243, -668435, 384299]
[-55393, -23479, -182662, -1307461, -1101393, 491785, -668115, 385611]
[-55672, -23412, -174494, -1306713, -1100144, 493098, -666786, 386356]
[-56039, -24251, -155615, -1307321, -1100466, 492685, -667069, 386307]
[-56951, -25275, -143811, -1307829, -1100687, 492536, -669193, 386143]
[-54704, -25562, -142712, -1308027, -1101267, 492018, -669755, 386506]
[-57552, -26587, -134597, -1307725, -1101969, 491814, -668649, 387564]
[-57551, -27227, -113342, -1307719, -1103661, 490368, -668500, 386577]
[-54312, -26482, -96106, -1307923, -1104799, 489601, -669224, 388113]
[-56317, -27717, -93487, -1309677, -1106889, 487966, -670739, 389014]
[-57834, -26977, -87622, -1308319, -1105689, 488613, -668791, 391008]
[-57528, -26228, -70246, -1307195, -1104581, 488958, -667439, 391889]
[-56245, -25599, -57287, -1306808, -1103426, 490560, -668276, 392209]
[-57462, -26004, -60213, -1306956, -1102771, 490946, -669817, 391321]
[-55116, -24826, -63581, -1305509, -1100459, 491893, -667860, 394119]
[-56814, -25226, -55195, -1304788, -1099102, 492453, -666781, 394681]
